time,open,high,low,close,tick_volume
1762889400,1.31733,1.31744,1.31693,1.31728,340
1762890300,1.31729,1.31789,1.31728,1.31742,267
1762891200,1.31741,1.31761,1.31719,1.31757,345
1762892100,1.31756,1.31782,1.31740,1.31746,312
1762893000,1.31745,1.31751,1.31727,1.31728,372
1762893900,1.31727,1.31769,1.31723,1.31753,287
1762894800,1.31752,1.31752,1.31701,1.31705,432
1762895700,1.31706,1.31721,1.31692,1.31721,360
1762896600,1.31720,1.31738,1.31720,1.31727,201
1762897500,1.31728,1.31729,1.31652,1.31668,467
1762898400,1.31669,1.31707,1.31669,1.31701,278
1762899300,1.31702,1.31714,1.31654,1.31668,209
1762900200,1.31667,1.31686,1.31650,1.31661,194
1762901100,1.31660,1.31661,1.31613,1.31615,333
1762902000,1.31614,1.31624,1.31609,1.31618,116
1762902900,1.31619,1.31620,1.31573,1.31603,108
1762903800,1.31602,1.31602,1.31571,1.31571,45
1762904700,1.31570,1.31570,1.31485,1.31515,139
1762905600,1.31497,1.31515,1.31493,1.31497,24
1762906500,1.31497,1.31509,1.31486,1.31491,68
1762907400,1.31491,1.31511,1.31491,1.31511,80
1762908300,1.31510,1.31522,1.31496,1.31504,77
1762909200,1.31507,1.31537,1.31480,1.31488,203
1762910100,1.31487,1.31490,1.31479,1.31479,38
1762911000,1.31480,1.31523,1.31479,1.31523,53
1762911900,1.31522,1.31533,1.31520,1.31528,25
1762912800,1.31525,1.31529,1.31498,1.31509,139
1762913700,1.31510,1.31514,1.31475,1.31483,112
1762914600,1.31483,1.31501,1.31446,1.31449,235
1762915500,1.31448,1.31468,1.31411,1.31412,366
1762916400,1.31411,1.31445,1.31394,1.31431,432
1762917300,1.31432,1.31441,1.31391,1.31393,308
1762918200,1.31392,1.31401,1.31373,1.31400,417
1762919100,1.31401,1.31427,1.31382,1.31387,307
1762920000,1.31389,1.31414,1.31388,1.31407,196
1762920900,1.31406,1.31439,1.31398,1.31427,204
1762921800,1.31426,1.31426,1.31386,1.31392,206
1762922700,1.31393,1.31402,1.31375,1.31383,229
1762923600,1.31384,1.31386,1.31352,1.31378,235
1762924500,1.31379,1.31426,1.31378,1.31422,177
1762925400,1.31421,1.31421,1.31391,1.31400,377
1762926300,1.31401,1.31412,1.31392,1.31399,405
1762927200,1.31397,1.31407,1.31354,1.31357,148
1762928100,1.31358,1.31359,1.31301,1.31328,237
1762929000,1.31327,1.31332,1.31297,1.31304,205
1762929900,1.31306,1.31316,1.31287,1.31303,265
1762930800,1.31302,1.31341,1.31289,1.31338,218
1762931700,1.31339,1.31382,1.31327,1.31351,395
1762932600,1.31350,1.31392,1.31340,1.31362,277
1762933500,1.31363,1.31375,1.31337,1.31337,323
1762934400,1.31336,1.31388,1.31319,1.31320,311
1762935300,1.31321,1.31343,1.31307,1.31342,200
1762936200,1.31344,1.31398,1.31337,1.31382,262
1762937100,1.31383,1.31417,1.31364,1.31406,257
1762938000,1.31408,1.31468,1.31408,1.31445,547
1762938900,1.31446,1.31491,1.31438,1.31471,398
1762939800,1.31472,1.31481,1.31389,1.31428,537
1762940700,1.31427,1.31484,1.31419,1.31454,395
1762941600,1.31455,1.31553,1.31437,1.31536,829
1762942500,1.31537,1.31549,1.31486,1.31520,607
1762943400,1.31519,1.31536,1.31496,1.31501,553
1762944300,1.31502,1.31508,1.31168,1.31169,1165
1762945200,1.31168,1.31313,1.31147,1.31157,885
1762946100,1.31158,1.31302,1.31156,1.31249,709
1762947000,1.31250,1.31288,1.31222,1.31251,590
1762947900,1.31252,1.31281,1.31155,1.31162,791
1762948800,1.31166,1.31209,1.31130,1.31158,570
1762949700,1.31159,1.31175,1.31110,1.31111,503
1762950600,1.31112,1.31253,1.31111,1.31231,499
1762951500,1.31230,1.31281,1.31215,1.31256,441
1762952400,1.31257,1.31258,1.31178,1.31190,319
1762953300,1.31189,1.31279,1.31158,1.31268,489
1762954200,1.31269,1.31301,1.31232,1.31239,477
1762955100,1.31240,1.31388,1.31234,1.31374,667
1762956000,1.31373,1.31399,1.31246,1.31298,896
1762956900,1.31299,1.31308,1.31236,1.31240,560
1762957800,1.31241,1.31241,1.31078,1.31146,847
1762958700,1.31147,1.31193,1.31119,1.31178,861
1762959600,1.31177,1.31228,1.31124,1.31132,927
1762960500,1.31131,1.31148,1.31049,1.31051,791
1762961400,1.31050,1.31071,1.30960,1.30996,921
1762962300,1.30990,1.31056,1.30985,1.31051,640
1762963200,1.31050,1.31077,1.30893,1.30898,940
1762964100,1.30900,1.30917,1.30843,1.30888,1066
1762965000,1.30887,1.30978,1.30864,1.30973,1166
1762965900,1.30974,1.30998,1.30931,1.30989,1191
1762966800,1.30988,1.31073,1.30976,1.31056,1230
1762967700,1.31057,1.31155,1.31046,1.31123,1008
1762968600,1.31121,1.31184,1.31100,1.31179,810
1762969500,1.31180,1.31323,1.31179,1.31306,1238
1762970400,1.31307,1.31361,1.31307,1.31339,951
1762971300,1.31338,1.31351,1.31280,1.31302,832
1762972200,1.31300,1.31353,1.31281,1.31350,644
1762973100,1.31351,1.31353,1.31281,1.31301,595
1762974000,1.31300,1.31391,1.31298,1.31390,539
1762974900,1.31391,1.31397,1.31348,1.31359,484
1762975800,1.31358,1.31388,1.31347,1.31357,336
1762976700,1.31356,1.31393,1.31330,1.31392,460
1762977600,1.31391,1.31414,1.31377,1.31400,532
1762978500,1.31401,1.31403,1.31376,1.31391,349
1762979400,1.31393,1.31437,1.31392,1.31425,286
1762980300,1.31426,1.31441,1.31398,1.31403,323
1762981200,1.31402,1.31413,1.31330,1.31333,373
1762982100,1.31335,1.31358,1.31313,1.31322,351
1762983000,1.31323,1.31348,1.31310,1.31320,316
1762983900,1.31321,1.31328,1.31280,1.31299,409
1762984800,1.31297,1.31326,1.31286,1.31326,372
1762985700,1.31327,1.31332,1.31300,1.31306,226
1762986600,1.31305,1.31311,1.31277,1.31308,253
1762987500,1.31314,1.31321,1.31287,1.31306,296
1762988400,1.31307,1.31310,1.31254,1.31274,136
1762989300,1.31272,1.31295,1.31260,1.31260,104
1762990200,1.31259,1.31289,1.31258,1.31274,87
1762991100,1.31273,1.31295,1.31246,1.31295,69
1762992000,1.31258,1.31258,1.31256,1.31257,7
1762992900,1.31257,1.31310,1.31257,1.31310,39
1762993800,1.31310,1.31310,1.31237,1.31288,103
1762994700,1.31288,1.31295,1.31281,1.31284,388
1762995600,1.31285,1.31312,1.31284,1.31300,94
1762996500,1.31300,1.31303,1.31298,1.31301,22
1762997400,1.31300,1.31302,1.31268,1.31271,55
1762998300,1.31270,1.31277,1.31268,1.31273,25
1762999200,1.31274,1.31280,1.31223,1.31226,175
1763000100,1.31227,1.31241,1.31207,1.31226,110
1763001000,1.31225,1.31259,1.31182,1.31190,411
1763001900,1.31191,1.31193,1.31157,1.31178,448
1763002800,1.31177,1.31203,1.31159,1.31161,658
1763003700,1.31160,1.31169,1.31107,1.31136,669
1763004600,1.31137,1.31198,1.31128,1.31175,359
1763005500,1.31176,1.31248,1.31163,1.31239,406
1763006400,1.31240,1.31278,1.31231,1.31241,422
1763007300,1.31242,1.31247,1.31179,1.31188,295
1763008200,1.31187,1.31239,1.31179,1.31238,353
1763009100,1.31237,1.31256,1.31217,1.31249,295
1763010000,1.31248,1.31286,1.31246,1.31270,297
1763010900,1.31268,1.31268,1.31237,1.31252,378
1763011800,1.31251,1.31261,1.31220,1.31229,242
1763012700,1.31230,1.31271,1.31216,1.31261,286
1763013600,1.31260,1.31276,1.31247,1.31257,302
1763014500,1.31258,1.31258,1.31211,1.31227,320
1763015400,1.31226,1.31232,1.31214,1.31221,242
1763016300,1.31222,1.31238,1.31205,1.31233,211
1763017200,1.31231,1.31250,1.31216,1.31227,356
1763018100,1.31228,1.31251,1.31216,1.31220,337
1763019000,1.31218,1.31228,1.31190,1.31193,257
1763019900,1.31195,1.31201,1.31150,1.31173,449
1763020800,1.31172,1.31217,1.31170,1.31191,583
1763021700,1.31190,1.31229,1.31188,1.31188,357
1763022600,1.31187,1.31204,1.31150,1.31196,435
1763023500,1.31197,1.31227,1.31187,1.31212,280
1763024400,1.31207,1.31207,1.31009,1.31141,776
1763025300,1.31142,1.31286,1.31128,1.31277,557
1763026200,1.31278,1.31383,1.31277,1.31377,777
1763027100,1.31378,1.31433,1.31356,1.31408,717
1763028000,1.31407,1.31450,1.31363,1.31440,756
1763028900,1.31441,1.31447,1.31392,1.31396,683
1763029800,1.31397,1.31427,1.31306,1.31351,710
1763030700,1.31352,1.31684,1.31346,1.31677,1227
1763031600,1.31676,1.31709,1.31597,1.31634,1186
1763032500,1.31635,1.31660,1.31554,1.31587,625
1763033400,1.31588,1.31619,1.31431,1.31495,990
1763034300,1.31496,1.31577,1.31486,1.31560,597
1763035200,1.31559,1.31629,1.31543,1.31606,622
1763036100,1.31607,1.31629,1.31546,1.31608,509
1763037000,1.31607,1.31636,1.31527,1.31529,414
1763037900,1.31530,1.31568,1.31516,1.31567,507
1763038800,1.31565,1.31597,1.31526,1.31583,522
1763039700,1.31587,1.31598,1.31509,1.31556,471
1763040600,1.31557,1.31604,1.31528,1.31528,627
1763041500,1.31529,1.31529,1.31437,1.31479,823
1763042400,1.31480,1.31562,1.31470,1.31548,668
1763043300,1.31549,1.31642,1.31523,1.31634,662
1763044200,1.31635,1.31783,1.31631,1.31770,910
1763045100,1.31769,1.31829,1.31745,1.31811,865
1763046000,1.31813,1.31843,1.31729,1.31790,983
1763046900,1.31791,1.31822,1.31703,1.31735,648
1763047800,1.31734,1.31736,1.31584,1.31627,959
1763048700,1.31625,1.31690,1.31612,1.31689,847
1763049600,1.31690,1.31787,1.31679,1.31747,995
1763050500,1.31749,1.31757,1.31656,1.31694,892
1763051400,1.31693,1.31789,1.31658,1.31710,1535
1763052300,1.31712,1.31816,1.31694,1.31811,1497
1763053200,1.31810,1.31818,1.31736,1.31791,1198
1763054100,1.31792,1.31868,1.31746,1.31866,1032
1763055000,1.31867,1.31978,1.31837,1.31949,1276
1763055900,1.31950,1.31990,1.31885,1.31981,1292
1763056800,1.31985,1.31990,1.31918,1.31947,1173
1763057700,1.31948,1.31987,1.31911,1.31979,833
1763058600,1.31978,1.32043,1.31970,1.32036,996
1763059500,1.32035,1.32131,1.31980,1.32121,930
1763060400,1.32122,1.32122,1.32050,1.32061,974
1763061300,1.32067,1.32143,1.32067,1.32134,882
1763062200,1.32132,1.32152,1.32037,1.32112,833
1763063100,1.32113,1.32158,1.32071,1.32116,956
1763064000,1.32117,1.32141,1.32072,1.32111,827
1763064900,1.32112,1.32129,1.32059,1.32069,605
1763065800,1.32068,1.32068,1.31961,1.31980,1110
1763066700,1.31981,1.32009,1.31920,1.31962,812
1763067600,1.31961,1.31962,1.31913,1.31931,616
1763068500,1.31932,1.31972,1.31929,1.31953,558
1763069400,1.31952,1.31967,1.31931,1.31948,573
1763070300,1.31947,1.31966,1.31898,1.31900,587
1763071200,1.31899,1.31913,1.31871,1.31883,521
1763072100,1.31884,1.31922,1.31878,1.31911,417
1763073000,1.31912,1.31945,1.31899,1.31900,481
1763073900,1.31901,1.31911,1.31846,1.31853,482
1763074800,1.31852,1.31885,1.31845,1.31884,144
1763075700,1.31883,1.31895,1.31864,1.31879,101
1763076600,1.31881,1.31913,1.31881,1.31898,80
1763077500,1.31899,1.31909,1.31891,1.31900,46
1763078400,1.31872,1.31910,1.31871,1.31910,23
1763079300,1.31909,1.31914,1.31904,1.31906,44
1763080200,1.31905,1.31915,1.31860,1.31862,234
1763081100,1.31862,1.31868,1.31619,1.31633,696
1763082000,1.31632,1.31758,1.31421,1.31454,531
1763082900,1.31452,1.31460,1.31371,1.31441,223
1763083800,1.31440,1.31526,1.31402,1.31498,231
1763084700,1.31499,1.31536,1.31493,1.31527,119
1763085600,1.31528,1.31566,1.31511,1.31546,297
1763086500,1.31547,1.31610,1.31536,1.31590,298
1763087400,1.31589,1.31589,1.31379,1.31394,531
1763088300,1.31396,1.31488,1.31356,1.31478,577
1763089200,1.31477,1.31501,1.31417,1.31439,503
1763090100,1.31438,1.31496,1.31432,1.31438,407
1763091000,1.31439,1.31473,1.31424,1.31442,476
1763091900,1.31441,1.31503,1.31439,1.31468,363
1763092800,1.31467,1.31497,1.31422,1.31469,358
1763093700,1.31474,1.31516,1.31474,1.31485,345
1763094600,1.31487,1.31489,1.31449,1.31477,272
1763095500,1.31478,1.31508,1.31474,1.31497,211
1763096400,1.31496,1.31512,1.31450,1.31455,191
1763097300,1.31456,1.31566,1.31456,1.31558,194
1763098200,1.31560,1.31592,1.31535,1.31547,153
1763099100,1.31548,1.31549,1.31442,1.31456,260
1763100000,1.31457,1.31500,1.31450,1.31485,182
1763100900,1.31486,1.31486,1.31430,1.31430,166
1763101800,1.31428,1.31446,1.31406,1.31440,297
1763102700,1.31441,1.31447,1.31389,1.31443,239
1763103600,1.31442,1.31470,1.31430,1.31457,213
1763104500,1.31458,1.31483,1.31438,1.31474,210
1763105400,1.31476,1.31510,1.31462,1.31464,313
1763106300,1.31465,1.31479,1.31412,1.31478,409
1763107200,1.31476,1.31534,1.31456,1.31531,405
1763108100,1.31532,1.31544,1.31500,1.31521,346
1763109000,1.31520,1.31588,1.31510,1.31521,436
1763109900,1.31522,1.31524,1.31406,1.31447,580
1763110800,1.31446,1.31542,1.31442,1.31517,616
1763111700,1.31518,1.31527,1.31265,1.31278,1005
1763112600,1.31277,1.31586,1.31276,1.31499,1103
1763113500,1.31502,1.31583,1.31461,1.31468,893
1763114400,1.31467,1.31541,1.31192,1.31240,2076
1763115300,1.31232,1.31250,1.31081,1.31213,1286
1763116200,1.31212,1.32005,1.31207,1.31922,2031
1763117100,1.31920,1.31958,1.31622,1.31659,2166
1763118000,1.31656,1.31818,1.31615,1.31625,919
1763118900,1.31629,1.31680,1.31558,1.31560,512
1763119800,1.31559,1.31629,1.31534,1.31557,410
1763120700,1.31558,1.31601,1.31483,1.31551,509
1763121600,1.31548,1.31599,1.31528,1.31568,450
1763122500,1.31569,1.31604,1.31432,1.31440,460
1763123400,1.31439,1.31469,1.31412,1.31429,380
1763124300,1.31430,1.31479,1.31412,1.31418,381
1763125200,1.31419,1.31433,1.31269,1.31271,454
1763126100,1.31270,1.31358,1.31224,1.31352,566
1763127000,1.31358,1.31401,1.31341,1.31360,368
1763127900,1.31361,1.31425,1.31309,1.31381,472
1763128800,1.31382,1.31496,1.31309,1.31493,696
1763129700,1.31492,1.31522,1.31460,1.31511,737
1763130600,1.31510,1.31714,1.31507,1.31682,912
1763131500,1.31683,1.31811,1.31672,1.31802,914
1763132400,1.31799,1.31802,1.31640,1.31662,1283
1763133300,1.31661,1.31763,1.31603,1.31613,934
1763134200,1.31613,1.31707,1.31582,1.31641,966
1763135100,1.31642,1.31703,1.31585,1.31671,1126
1763136000,1.31672,1.31673,1.31482,1.31582,1046
1763136900,1.31583,1.31783,1.31567,1.31673,930
1763137800,1.31672,1.31766,1.31652,1.31652,1856
1763138700,1.31653,1.31687,1.31562,1.31591,1408
1763139600,1.31590,1.31590,1.31428,1.31504,1096
1763140500,1.31505,1.31541,1.31389,1.31441,1038
1763141400,1.31440,1.31474,1.31253,1.31303,1039
1763142300,1.31304,1.31391,1.31284,1.31391,1150
1763143200,1.31392,1.31597,1.31388,1.31597,800
1763144100,1.31598,1.31635,1.31552,1.31599,695
1763145000,1.31601,1.31613,1.31537,1.31549,840
1763145900,1.31548,1.31599,1.31518,1.31552,801
1763146800,1.31551,1.31609,1.31519,1.31528,673
1763147700,1.31529,1.31631,1.31511,1.31610,754
1763148600,1.31609,1.31609,1.31536,1.31551,626
1763149500,1.31552,1.31620,1.31533,1.31612,557
1763150400,1.31611,1.31634,1.31499,1.31631,1001
1763151300,1.31630,1.31630,1.31559,1.31596,491
1763152200,1.31594,1.31632,1.31572,1.31582,445
1763153100,1.31583,1.31617,1.31572,1.31607,381
1763154000,1.31606,1.31648,1.31582,1.31609,478
1763154900,1.31610,1.31625,1.31585,1.31603,307
1763155800,1.31602,1.31647,1.31562,1.31632,562
1763156700,1.31631,1.31677,1.31611,1.31646,590
1763157600,1.31647,1.31663,1.31618,1.31648,348
1763158500,1.31649,1.31660,1.31632,1.31655,322
1763159400,1.31653,1.31689,1.31649,1.31675,179
1763160300,1.31677,1.31712,1.31673,1.31683,326
1763161200,1.31684,1.31721,1.31682,1.31703,343
1763162100,1.31703,1.31738,1.31692,1.31699,219
1763163000,1.31700,1.31732,1.31651,1.31731,280
1763163900,1.31732,1.31747,1.31714,1.31746,1309
1763337600,1.31464,1.31542,1.31464,1.31536,65
1763338500,1.31536,1.31606,1.31534,1.31603,194
1763339400,1.31604,1.31629,1.31580,1.31593,123
1763340300,1.31593,1.31696,1.31592,1.31642,249
1763341200,1.31642,1.31711,1.31642,1.31683,174
1763342100,1.31682,1.31689,1.31647,1.31647,120
1763343000,1.31648,1.31649,1.31614,1.31614,70
1763343900,1.31613,1.31621,1.31564,1.31586,109
1763344800,1.31587,1.31590,1.31509,1.31527,368
1763345700,1.31528,1.31553,1.31497,1.31548,320
1763346600,1.31549,1.31569,1.31532,1.31559,441
1763347500,1.31558,1.31570,1.31545,1.31561,577
1763348400,1.31560,1.31634,1.31538,1.31623,670
1763349300,1.31622,1.31627,1.31597,1.31611,475
1763350200,1.31610,1.31652,1.31587,1.31609,533
1763351100,1.31608,1.31617,1.31547,1.31557,510
1763352000,1.31558,1.31560,1.31519,1.31546,584
1763352900,1.31547,1.31551,1.31528,1.31545,429
1763353800,1.31544,1.31550,1.31518,1.31521,324
1763354700,1.31522,1.31558,1.31516,1.31520,294
1763355600,1.31519,1.31519,1.31466,1.31470,278
1763356500,1.31469,1.31469,1.31448,1.31457,190
1763357400,1.31458,1.31458,1.31415,1.31437,298
1763358300,1.31438,1.31460,1.31428,1.31451,319
1763359200,1.31450,1.31473,1.31441,1.31469,237
1763360100,1.31470,1.31482,1.31464,1.31479,300
1763361000,1.31478,1.31505,1.31476,1.31492,219
1763361900,1.31493,1.31516,1.31487,1.31513,201
1763362800,1.31512,1.31547,1.31510,1.31539,353
1763363700,1.31540,1.31542,1.31499,1.31501,277
1763364600,1.31500,1.31517,1.31489,1.31498,419
1763365500,1.31499,1.31499,1.31427,1.31432,325
1763366400,1.31431,1.31439,1.31358,1.31389,560
1763367300,1.31388,1.31428,1.31377,1.31424,512
1763368200,1.31421,1.31485,1.31418,1.31477,484
1763369100,1.31479,1.31515,1.31465,1.31490,619
1763370000,1.31489,1.31572,1.31487,1.31549,495
1763370900,1.31550,1.31715,1.31548,1.31704,700
1763371800,1.31703,1.31769,1.31692,1.31728,640
1763372700,1.31729,1.31756,1.31693,1.31756,544
1763373600,1.31758,1.31807,1.31718,1.31751,907
1763374500,1.31752,1.31752,1.31611,1.31650,656
1763375400,1.31649,1.31710,1.31638,1.31659,699
1763376300,1.31658,1.31681,1.31590,1.31652,863
1763377200,1.31651,1.31667,1.31585,1.31637,767
1763378100,1.31638,1.31711,1.31630,1.31700,565
1763379000,1.31699,1.31759,1.31693,1.31730,565
1763379900,1.31731,1.31738,1.31636,1.31643,860
1763380800,1.31642,1.31682,1.31611,1.31627,564
1763381700,1.31626,1.31654,1.31619,1.31647,485
1763382600,1.31648,1.31713,1.31629,1.31671,601
1763383500,1.31670,1.31679,1.31515,1.31542,967
1763384400,1.31541,1.31642,1.31492,1.31608,816
1763385300,1.31609,1.31671,1.31595,1.31630,490
1763386200,1.31629,1.31721,1.31628,1.31692,536
1763387100,1.31692,1.31808,1.31692,1.31807,856
1763388000,1.31805,1.31835,1.31767,1.31812,626
1763388900,1.31813,1.31889,1.31806,1.31868,423
1763389800,1.31867,1.31926,1.31822,1.31921,686
1763390700,1.31922,1.31931,1.31779,1.31798,688
1763391600,1.31798,1.31876,1.31788,1.31810,848
1763392500,1.31811,1.31878,1.31794,1.31843,579
1763393400,1.31843,1.31852,1.31760,1.31761,926
1763394300,1.31760,1.31799,1.31719,1.31729,924
1763395200,1.31728,1.31778,1.31716,1.31760,494
1763396100,1.31758,1.31772,1.31694,1.31699,443
1763397000,1.31698,1.31727,1.31621,1.31664,1433
1763397900,1.31665,1.31727,1.31638,1.31651,1078
1763398800,1.31650,1.31711,1.31612,1.31640,1093
1763399700,1.31642,1.31724,1.31633,1.31704,653
1763400600,1.31703,1.31703,1.31620,1.31662,1056
1763401500,1.31661,1.31775,1.31622,1.31773,1480
1763402400,1.31772,1.31777,1.31663,1.31671,1199
1763403300,1.31672,1.31743,1.31651,1.31732,776
1763404200,1.31736,1.31790,1.31725,1.31733,864
1763405100,1.31734,1.31782,1.31719,1.31779,615
1763406000,1.31780,1.31790,1.31728,1.31732,537
1763406900,1.31733,1.31771,1.31710,1.31761,587
1763407800,1.31760,1.31764,1.31700,1.31738,600
1763408700,1.31739,1.31739,1.31672,1.31699,345
1763409600,1.31698,1.31708,1.31635,1.31660,433
1763410500,1.31662,1.31663,1.31616,1.31632,503
1763411400,1.31633,1.31664,1.31621,1.31664,453
1763412300,1.31663,1.31679,1.31590,1.31601,705
1763413200,1.31600,1.31630,1.31576,1.31623,514
1763414100,1.31624,1.31646,1.31610,1.31639,344
1763415000,1.31638,1.31638,1.31497,1.31513,875
1763415900,1.31512,1.31535,1.31458,1.31464,872
1763416800,1.31463,1.31516,1.31448,1.31488,769
1763417700,1.31490,1.31529,1.31481,1.31523,603
1763418600,1.31524,1.31564,1.31507,1.31564,544
1763419500,1.31565,1.31575,1.31530,1.31546,586
1763420400,1.31545,1.31568,1.31545,1.31555,112
1763421300,1.31554,1.31564,1.31551,1.31564,59
1763422200,1.31565,1.31590,1.31565,1.31572,182
1763423100,1.31571,1.31588,1.31552,1.31553,90
1763424000,1.31506,1.31521,1.31493,1.31517,13
1763424900,1.31518,1.31533,1.31511,1.31530,120
1763425800,1.31530,1.31558,1.31530,1.31551,138
1763426700,1.31551,1.31555,1.31484,1.31506,193
1763427600,1.31510,1.31561,1.31482,1.31554,210
1763428500,1.31555,1.31565,1.31549,1.31561,109
1763429400,1.31561,1.31561,1.31536,1.31536,97
1763430300,1.31537,1.31554,1.31528,1.31554,59
1763431200,1.31553,1.31553,1.31462,1.31489,253
1763432100,1.31484,1.31494,1.31459,1.31482,204
1763433000,1.31481,1.31507,1.31477,1.31480,480
1763433900,1.31481,1.31497,1.31458,1.31483,517
1763434800,1.31482,1.31493,1.31453,1.31473,713
1763435700,1.31474,1.31518,1.31460,1.31512,595
1763436600,1.31511,1.31545,1.31508,1.31542,430
1763437500,1.31541,1.31548,1.31507,1.31511,452
1763438400,1.31512,1.31513,1.31491,1.31510,541
1763439300,1.31511,1.31521,1.31498,1.31517,344
1763440200,1.31518,1.31546,1.31517,1.31541,491
1763441100,1.31542,1.31545,1.31514,1.31534,436
1763442000,1.31533,1.31554,1.31519,1.31521,578
1763442900,1.31522,1.31529,1.31497,1.31506,285
1763443800,1.31505,1.31522,1.31497,1.31519,430
1763444700,1.31518,1.31522,1.31483,1.31491,507
1763445600,1.31490,1.31498,1.31451,1.31460,413
1763446500,1.31461,1.31600,1.31460,1.31574,1096
1763447400,1.31577,1.31630,1.31577,1.31611,541
1763448300,1.31612,1.31634,1.31578,1.31628,461
1763449200,1.31629,1.31633,1.31607,1.31619,530
1763450100,1.31620,1.31641,1.31608,1.31622,369
1763451000,1.31621,1.31631,1.31607,1.31626,320
1763451900,1.31627,1.31642,1.31608,1.31608,444
1763452800,1.31607,1.31608,1.31539,1.31580,442
1763453700,1.31581,1.31622,1.31572,1.31590,539
1763454600,1.31588,1.31622,1.31560,1.31560,738
1763455500,1.31562,1.31584,1.31483,1.31492,860
1763456400,1.31491,1.31586,1.31480,1.31583,1374
1763457300,1.31585,1.31630,1.31569,1.31573,590
1763458200,1.31572,1.31595,1.31550,1.31579,1000
1763459100,1.31578,1.31584,1.31497,1.31503,803
1763460000,1.31502,1.31769,1.31482,1.31736,1761
1763460900,1.31737,1.31741,1.31663,1.31669,1327
1763461800,1.31665,1.31691,1.31590,1.31608,1230
1763462700,1.31609,1.31611,1.31541,1.31558,1071
1763463600,1.31559,1.31637,1.31496,1.31528,1206
1763464500,1.31529,1.31593,1.31522,1.31573,971
1763465400,1.31572,1.31586,1.31514,1.31580,886
1763466300,1.31581,1.31582,1.31502,1.31526,806
1763467200,1.31525,1.31558,1.31494,1.31533,824
1763468100,1.31531,1.31546,1.31432,1.31488,878
1763469000,1.31487,1.31512,1.31450,1.31450,779
1763469900,1.31448,1.31485,1.31439,1.31478,763
1763470800,1.31477,1.31494,1.31428,1.31449,660
1763471700,1.31450,1.31450,1.31406,1.31432,564
1763472600,1.31431,1.31459,1.31421,1.31429,618
1763473500,1.31430,1.31445,1.31375,1.31409,801
1763474400,1.31408,1.31510,1.31375,1.31468,1048
1763475300,1.31467,1.31492,1.31449,1.31459,730
1763476200,1.31458,1.31519,1.31458,1.31464,709
1763477100,1.31465,1.31539,1.31457,1.31528,915
1763478000,1.31529,1.31571,1.31339,1.31390,1535
1763478900,1.31389,1.31504,1.31389,1.31481,1535
1763479800,1.31480,1.31547,1.31438,1.31507,1770
1763480700,1.31508,1.31608,1.31482,1.31544,1147
1763481600,1.31543,1.31574,1.31515,1.31515,1148
1763482500,1.31516,1.31552,1.31501,1.31551,940
1763483400,1.31550,1.31633,1.31512,1.31562,1802
1763484300,1.31561,1.31594,1.31507,1.31577,1465
1763485200,1.31574,1.31597,1.31519,1.31572,1862
1763486100,1.31571,1.31711,1.31559,1.31702,1879
1763487000,1.31700,1.31713,1.31648,1.31648,1561
1763487900,1.31649,1.31652,1.31434,1.31442,1775
1763488800,1.31440,1.31463,1.31355,1.31404,1964
1763489700,1.31405,1.31436,1.31355,1.31374,1350
1763490600,1.31373,1.31427,1.31372,1.31415,1303
1763491500,1.31416,1.31502,1.31416,1.31500,1137
1763492400,1.31501,1.31511,1.31420,1.31448,627
1763493300,1.31449,1.31465,1.31379,1.31382,1051
1763494200,1.31381,1.31451,1.31381,1.31427,870
1763495100,1.31426,1.31443,1.31397,1.31412,592
1763496000,1.31411,1.31474,1.31401,1.31472,608
1763496900,1.31474,1.31521,1.31472,1.31519,488
1763497800,1.31521,1.31567,1.31502,1.31553,665
1763498700,1.31552,1.31559,1.31509,1.31522,758
1763499600,1.31521,1.31527,1.31491,1.31522,671
1763500500,1.31523,1.31544,1.31513,1.31529,478
1763501400,1.31530,1.31554,1.31512,1.31533,507
1763502300,1.31534,1.31570,1.31533,1.31550,610
1763503200,1.31549,1.31564,1.31527,1.31563,442
1763504100,1.31562,1.31563,1.31509,1.31513,409
1763505000,1.31512,1.31523,1.31478,1.31481,448
1763505900,1.31480,1.31482,1.31449,1.31466,684
1763506800,1.31465,1.31490,1.31445,1.31488,207
1763507700,1.31489,1.31491,1.31461,1.31462,104
1763508600,1.31461,1.31462,1.31439,1.31451,88
1763509500,1.31452,1.31485,1.31452,1.31460,69
1763510400,1.31444,1.31451,1.31444,1.31451,17
1763511300,1.31452,1.31467,1.31452,1.31465,30
1763512200,1.31466,1.31479,1.31461,1.31469,59
1763513100,1.31468,1.31471,1.31447,1.31458,73
1763514000,1.31459,1.31482,1.31429,1.31451,133
1763514900,1.31451,1.31480,1.31434,1.31479,81
1763515800,1.31479,1.31479,1.31460,1.31464,57
1763516700,1.31465,1.31481,1.31461,1.31471,80
1763517600,1.31470,1.31488,1.31439,1.31468,238
1763518500,1.31469,1.31488,1.31458,1.31469,201
1763519400,1.31468,1.31472,1.31448,1.31449,525
1763520300,1.31451,1.31466,1.31400,1.31408,583
1763521200,1.31407,1.31429,1.31351,1.31410,738
1763522100,1.31412,1.31423,1.31377,1.31388,627
1763523000,1.31389,1.31417,1.31387,1.31393,496
1763523900,1.31394,1.31400,1.31317,1.31329,631
1763524800,1.31330,1.31338,1.31292,1.31304,644
